job_id,title,company,scale,salary,experience,education,location,keyword,city,city_code,url,jd,confirmed,performed,button_text,confirmed_at,source_run_id
1878e8b3c4ea35c60nB42Ny9GFtW,python开发工程师,新致软件,,8-12K,1-3年,本科,重庆两江新区中国电信重庆分公司(星光五路),Python开发工程师,重庆,101040100,https://www.zhipin.com/job_detail/1878e8b3c4ea35c60nB42Ny9GFtW.html,"岗位职责：
1. 核心业务开发：负责公司AI产品后端服务的设计、开发和维护，搭建并优化高可用、高性能的API接口，保障后端服务稳定、⾼效运⾏；负责公司RPA流程机器⼈的研发工作，熟练运用Playwright、CDP协议开发浏览器类流程助⼿，适配各类业务场景，提升流程自动化效率与稳定性。
2. AI应用落地：基于主流大语言模型（LLM）开展应用层开发，深度参与RAG（检索增强生成）、AI Agent智能体等核心业务逻辑的构建、迭代与优化，结合业务需求实现AI能力与业务流程的深度融合，推动AI应用落地见效。
3. 框架集成与调优：负责对接国内外主流大模型API，独立完成API集成、调用优化与权限管理；专注于长文本处理、多轮对话交互、上下文管理、记忆机制调优等核心功能的开发与迭代，具备扎实的Harness工程实践经验，通过工程化手段提升AI应用的性能、稳定性与可维护性。
4. AI编程工具应用：熟练使用各类AI编程工具，具备深度的AI编程使用经验，能够借助AI编程工具提升开发效率、优化代码质量，解决开发过程中的技术难点，推动研发流程智能化升级。
5. 技术协作与迭代：跟踪AI、RPA领域前沿技术与工具动态，将成熟技术方案融入现有业务体系；与产品、前端、等团队紧密协作，明确技术需求、推进项目落地；编写规范的技术文档、开发文档与接口文档，配合完成代码评审、测试验收，保障开发流程规范化。
任职要求：
1. 学历与专业：本科及以上学历，计算机科学与技术、软件工程、人工智能、电子信息等相关专业，1-3年及以上AI后端开发或RPA开发相关工作经验。
2. 技术能力：
        
  - 熟练掌握至少一种后端开发语言（Python/Java/Go等），具备扎实的后端开发基础，熟悉RESTful API设计规范，能够独立完成后端服务的设计、开发与维护。
  - 精通Playwright、CDP协议，有丰富的浏览器自动化、RPA流程机器人开发经验，能够独立开发适配复杂场景的浏览器类流程助手。
  - 熟悉主流大语言模型（LLM）的特性与应用场景，具备基于LLM的应用层开发经验，深入理解RAG、AI Agent的核心原理与实现方式，能独立完成相关业务逻辑开发。
  - 具备扎实的Harness工程实践经验，能够熟练对接各类大模型API，具备长文本处理、多轮对话管理、上下文记忆调优的相关开发经验。
  - 熟练使用各类AI编程工具，具备深度的AI编程使用经验，能够灵活运用AI编程工具提升开发效率、优化开发流程。
  - 熟悉常用的数据库（MySQL、MongoDB等）、缓存技术（Redis等），了解分布式系统、微服务架构者优先。
3. 能力素养：具备较强的问题排查与技术攻坚能力，逻辑思维清晰，善于分析和解决复杂技术问题；具备良好的编码规范、文档编写能力与团队协作能力。
优先条件：
1. 有AI产品、RPA产品全流程开发落地经验者优先。
2. 熟悉LangChain、LlamaIndex等AI开发框架，有大模型微调、提示词工程相关经验者优先。
3. 具备高并发、高可用后端服务开发经验，有大规模RPA集群部署与维护经验者优先。
4. 拥有开源项目贡献经验，或在技术社区发布过AI编程、RPA开发相关技术文章者优先。
5. 具备良好的学习能力与创新意识，能够快速适应业务变化与技术迭代，主动探索AI编程与业务结合的新方法。",True,True,继续沟通,1782715358.827591,354c761086e34b8b8dd614dcdb110f61
897d9a2fb0ec1afd0nF72d25F1JX,python全栈开发工程师（1年以上工作经验）,广州前鹰科技有限公司,,10-15K,1-3年,本科,广州白云区建华广场A座2703单元,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/897d9a2fb0ec1afd0nF72d25F1JX.html,"岗位职责： 
1.负责前端功能开发，基于 Vue3 + TypeScript + Element Plus 实现响应式页面、组件化开发及数据可视化。 
2.负责后端服务开发，使用 Django / Django REST Framework 或 FastAPI 设计 RESTful API，实现业务逻辑与数据库交互。 
3.参与系统架构设计，包括缓存（Redis/Memcache）及任务队列的集成。 
4.负责数据库设计与优化（PostgreSQL/MySQL/Elasticsearch），具备SQL 优化及分库分表经验。 
5.基于 django-vue-admin 或类似框架进行快速开发（熟悉者优先）。 
6.使用 Docker、Git、Linux 完成项⽬部署与版本管理，⽀持微服务架构演进。 
任职要求： 
1.1～3年以上全栈开发经验，本科学历，熟练 Python 及Vue3+TypeScript。 
2.熟练⾄少两种 Python Web 框架：Django / Django REST Framework、FastAPI。 
熟练使用以下中间件及数据库： 
1.数据库：PostgreSQL、Mysql 
2.缓存NoSQL：Redis、Memcache 
3.熟悉 RESTful API 设计，掌握 JWT、OAuth2 等认证方案。 
4.掌握 异步编程（进程/线程/协程），熟悉 HTTP、MQTT 等协议。 
5.熟练使⽤ Linux、Docker、Git，具备工程化与模块化开发思维。 
软性素质（必备）： 
1.责任心强：对代码质量、项目交付、线上稳定性有 ownership，能主动跟进问题闭环，不推诿、不拖延。 
2.自驱力强：能主动理解业务目标，发现系统瓶颈与技术债，推动技术优化与流程改进，无需外部驱动即可持续学习与迭代。 
3.良好的沟通与协作意识：能在前后端、产品、运维之间高效对齐需求，推动项目落地。 
加分项： 
1.熟悉 django-vue-admin 框架 
2.有微服务经验、团队管理经验、开源项目/技术博客者优先。 
3.能独立完成从需求到部署的全流程开发",True,True,继续沟通,1782743154.487479,7c1194aa561749d799d82a39cf62c4c7
edf1f64dc3711a0f03J-2Ny-ElVZ,Python开发工程师-广州招聘,嘉为科技,,13-15K,1-3年,本科,广州天河区丰兴广场11楼,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/edf1f64dc3711a0f03J-2Ny-ElVZ.html,"工作职责:
1、承接产品经理的需求，完成产品的开发设计；
2、能够有效进行工作任务的拆分，保障产品按时按质的开发完成； 
3、能承担攻坚的开发任务； 
4、主导产品交付前的全流程测试；
5.、撰写产品相关技术文档。
任职资格:
1、统招全日制公办本科毕业，至少1年以上的python开发经验； 
2、精通python开发，精通django框架，精通drf框架； 
3、熟练数据库表设计、SQL语法，熟悉MySQL数据库； 
4、优秀的逻辑思维能力和学习能力，良好的沟通能力、团队协作以及吃苦耐劳的精神；
5、有良好的计算机基础，对操作系统有一定的理解和认识；
6、有自动化运维开发经验或ToB工作经验优先。",True,True,继续沟通,1782743163.32496,7c1194aa561749d799d82a39cf62c4c7
bd7ff056359a3def0nF539q0GVVV,全栈开发工程师(AI方向),中大咨询,,15-30K,1-3年,本科,广州海珠区广州之窗商务港7楼,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/bd7ff056359a3def0nF539q0GVVV.html,"职责描述：
1、参与 Al Agent 平台的前后端开发与迭代；
2、探索 AI在咨询业务场景中的落地应用；
3、与团队一起从0到1搭建平台，全链路参与技术决策。
任职要求：
1、本科以上学历，计算机或相关专业背景；
2、至少一门主⼒语⾔扎实(Python/TypeScript优先)，写过真实上线
的代码；
⽇常使用 AI编程工具(Cursor/Claude Code/Copilot等)，不是听说过，是真的天天⽤
3、学习能力强，给文档能快速上手新技术，不挑活；
4、有责任心，自己的模块自己扛，出了问题不甩锅；
5、有 Docker/Git 基本使用经验。
加分项(非必须)：
1、有 LLM 应用开发经验(调用过 OpenAl/Claude API等)；
2、了解或使用过 LangChain/LiteLLM/MCP 等生态；
3、有 Kubernetes 基础认知；
4、有开源项目贡献或个人技术博客者优先考虑。",True,True,继续沟通,1782743172.231355,7c1194aa561749d799d82a39cf62c4c7
334235057bec34390nF40tu4GFRU,ai应用开发工程师,巴菲巴食品科技(...,,15-16K,1-3年,本科,广州白云区泰信广场B区巴菲巴一楼前台,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/334235057bec34390nF40tu4GFRU.html,"岗位职责:  
1. 负责AI应用系统的设计、开发、测试与部署，保障系统的高效稳定运行；  
2. 参与人⼯智能相关模块的算法集成与功能实现，⽀持智能化业务需求；  
3. 与产品及技术团队协作，理解业务场景并提供可⾏的技术解决方案；  
4. 持续优化AI模型的应用性能，提升系统响应速度与准确率；  
5. 跟踪AI领域技术发展，推动新技术在实际业务中的落地应⽤。  
任职要求：  
1. 具备扎实的编程基础，熟悉常用开发语言及相关技术框架；  
2. 熟悉人工智能基本原理，了解机器学习或深度学习模型的应用流程；  
3. 具备良好的逻辑思维能力，能够独立分析和解决技术问题；  
4. 具备较强的沟通能力和团队协作意识，能快速融入项目环境；  
5. 有AI系统开发或智能应用落地经验者优先。",True,True,继续沟通,1782743181.19656,7c1194aa561749d799d82a39cf62c4c7
efc619ebadb7d73703x63Nq8E1tR,AI应用开发工程师(J10915),兴趣岛,,15-25K,1-3年,本科,广州天河区兴趣岛办公大楼总部,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/efc619ebadb7d73703x63Nq8E1tR.html,"工作职责:
1、识别公司业务场景并从中发现AI能力可以提效提质的节点；
2、能够与算法工程师、AI平台产品经理协同推进场景落地；
3、对AI应用技术包括Prompt⼯程、RAG、Agent有深刻理解，并能够灵活应⽤推动实际业务落地；
任职资格:
任职资格:
1、本科以上学历，计算机专业优先；
2、1年以上AI应⽤开发经验，有具体场景应用落地经验（获客、销售、客服场景应用最佳）；
3、具备⼀定的python编程能力，熟悉python相关库（如：文件、网络、数据库等），并能够自主调试落地；
4、有非常强的业务理解能力，能够独立分析场景，应用AI平台进行场景的流程自动化和智能化；
5、有自己的AI资讯获取方式，能及时感知行业趋势及最新动态，了解相关技术及具体落地应用场景；",True,True,继续沟通,1782743190.203126,7c1194aa561749d799d82a39cf62c4c7
ba271cdc59770fe10nB82tu6FlVR,RPA开发工程师,嫚熙,,8-12K,1-3年,本科,广州白云区欧派创新设计大厦18楼整层,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/ba271cdc59770fe10nB82tu6FlVR.html,"1.对接业务部门，将复杂业务逻辑转化为可落地的自动化解决方案，完成从需求对接至落地交付的全流程工作;
2.基于影⼑RPA完成流程搭建、调试与优化，提升⾃动化流程运⾏效率、稳定性与容错率，保障业务不间断运行;
3.编写测试用例，执⾏单元/集成UAT测试;负责部署、权限配置与生产环境上线交付;
4.监控机器人运行，快速排查故障;持续迭代流程提升稳定性;
5.协同IT团队，完成项目中有关RPA开发工作;
任职条件
1.2年以上相关经验，全日制本科及以上学历，熟悉RPA的使用，具备优秀的业务分析能力和逻辑思维能力，能够将复杂的业务流程转化为自动化解决方案;
2.熟悉Python语言,熟悉Mysql、Orcale、SQLSERVER、数据库应用开发中至少一个;
3.熟悉了解各大电商平台RPA流程开发、数据解析,有电商项目经验;
4.具备良好的沟通能力和团队协作精神，能够与业务团队和其他部门有效沟通。",True,True,继续沟通,1782743199.1671522,7c1194aa561749d799d82a39cf62c4c7
ce5e05ab9f20a52c0nF709y5GFRU,AI 智能体开发工程师,剑光集团,,12-15K·13薪,1-3年,本科,广州白云区剑光集团1楼,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/ce5e05ab9f20a52c0nF709y5GFRU.html,"岗位职责：
1.独立完成企业级单 / 多智能体从 0 到 1 架构设计与落地，基于 LLM 实现工作流编排、工具调用、记忆管理，落地业务⾃动化与智能决策；
2.对接 ERP、CRM、OA 及钉钉、企微、⼩程序等内外系统 API，打通业务数据，完成智能体能⼒集成嵌入；
3.负责线上智能体运维、故障排查、性能调优，搭建容错、重试校验机制，保障系统稳定高可⽤；
4.沉淀智能体模板、RAG 知识库、通用组件，搭建企业标准化 AI 能力体系，支撑业务规模化复用；
5.跨团队技术协同：与产品、业务、算法团队紧密合作，深入理解业务痛点，将前沿AI技术转化为实际的业务增长点，推动AI能力在不同业务场景中的创新应用。
任职要求：
1.本科及以上，计算机、人工智能、软件工程等相关专业，1 年以上大模型 / AI 智能体落地经验，有完整 0-1 项目经验优先；
2.熟练 Python/Java 任一语言，掌握 LLM 基础原理，精通 Dify、FastGPT、LangChain、Spring AI 等主流开发框架；
3.熟悉企业 API 集成，了解 Docker/K8s 云端部署；
4.加分项：有 OpenClaw、Hermes 开源智能体框架二次开发经验；
5.具备强自学能力、良好跨团队沟通能力，适配快速迭代研发节奏。",True,True,继续沟通,1782743208.019906,7c1194aa561749d799d82a39cf62c4c7
49af0992b79c50710nF43tq-FFJW,AI应用开发工程师,娇兰佳人,,10-11K,1-3年,本科,广州白云区娇兰佳人大厦9层,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/49af0992b79c50710nF43tq-FFJW.html,"岗位职责：
负责大模型（LLM）应用开发：RAG 知识库、智能体 Agent、提示词优化与评估。
参与模型微调、数据清洗标注、向量库（FAISS/Pinecone）搭建与优化。
负责 AI 服务工程化：API 封装、Docker 部署、推理性能优化。
与产品 / 业务对齐，落地 AI 场景（客服、⽂案、数据分析、⾃动化流程）。
跟踪前沿技术，输出技术⽅案与复盘文档。
任职要求：
熟练Python，熟悉 PyTorch/TensorFlow 至少⼀种框架。
了解机器学习 / 深度学习基础，有LLM、RAG、LangChain实战经验优先。
熟悉 Linux、Git、数据库（MySQL/Redis），会基础 Web 开发（FastAPI/Flask）。
具备良好逻辑思维、沟通能力，能独立解决问题。",True,True,继续沟通,1782743216.828139,7c1194aa561749d799d82a39cf62c4c7
474c3133ec5e5e290nBy2Ni7ElRY,RPA开发工程师(J10337),金智维,,10-15K,1-3年,本科,广州海珠区广报中心广东省广州市海珠区阅江西路366号广报中心南塔802,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/474c3133ec5e5e290nBy2Ni7ElRY.html,"工作职责:
1、负责RPA机器人产品项目的管理、配置、实施工作；
2、负责RPA产品实施或测试前期的业务调研、业务整理⼯作；
3、负责完成RPA产品的现场POC测试⼯作；
4、完成与⼯作相关的技术文档编写工作；
5、向上级汇报⼯作，尽量确保项目按既定的计划执行；
6、完成上级领导交给的其他工作任务。
任职资格:
1、计算机及相关专业毕业，专科及以上学历，学信网可查； 
2、有一年以上项目经验，有金融行业背景优先；
3、有开发工作经验（不限语言），有RPA实施经验优先； 
4、具备出色的沟通能力、实施能力和团队意识； 
5、能够适应短期出差的工作安排。",True,True,继续沟通,1782743229.8086221,7c1194aa561749d799d82a39cf62c4c7
c751a547402035b80nB92Nq_E1VQ,ComfyUI 开发工程师（AIGC・AISaaS 平台）,吾意生物,,10-15K,1-3年,本科,广州白云区尚丞国际10层/楼,Python开发工程师,广州,101280100,https://www.zhipin.com/job_detail/c751a547402035b80nB92Nq_E1VQ.html,"岗位职责
1、基于 ComfyUI 搭建文生图、图生图、局部重绘、图生视频标准化⼯作流，落地公司 AISaaS 平台 AIGC 模块，按迭代排期完成需求开发、⾃测与上线交付；
2、使⽤ Python 开发 ComfyUI 自定义节点，封装业务专属能力，沉淀平台通⽤工作流模板与组件库；优化生成速度、出图良品率、显存占用，降低平台算力成本；
3、负责 SDXL、Flux、ControlNet、IPAdapter、LoRA 等模型资源管理、调试与接入，针对行业场景做定制 LoRA 微调及落地验证；
4、ComfyUI 工程化改造：Docker 打包、API 封装、云端部署对接 SaaS 后端，支撑多用户并发调用；线上问题故障排查，解决生成报错、画面异常等客诉问题；
5、配合产品、售前、实施对接企业客户定制需求，提供技术方案，完成私有化部署调试，输出相关文档。
任职要求
1、本科及以上，计算机 / 人工智能相关专业，1 年以上 ComfyUI 商用项目落地经验，有 AIGC SaaS 产品经验优先；
2、熟练 Python，精通 ComfyUI 工作流架构，熟练 SD/Flux 整套 AIGC 生态，可独立搭建全链路生成管线；
3、了解 Pytorch、Linux 基础，会 Docker 部署，能独立修改、开发自定义节点优先；
4、熟悉 LoRA 训练、提示词优化，能通过工作流调优提升生成效果；
5、有视频生成（CogVideo/SVD）、智能体配图联动开发经验加分。",True,True,继续沟通,1782743238.676533,7c1194aa561749d799d82a39cf62c4c7
